,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming,allStates,date
616,1702,1273,0,2744,1004,8515,2405,165,531,0,157,0,4876,0,144,332,1905,3344,3443,565,75,2483,872,925,1479,1632,0,2874,1101,2008,1209,933,1140,548,2327,1007,4928,4765,759,0,6530,1880,1870,4997,154,297,2512,472,4118,9628,1704,224,37,3132,2916,1961,2709,637,109948,9/30/21
617,1845,1038,0,3642,857,2722,2154,721,636,0,178,37299,3347,0,127,366,1778,3356,3235,0,2333,4130,1373,738,1530,1648,9355,3696,822,1782,972,630,1010,495,1673,791,5761,4963,650,1,6234,1452,1655,5455,154,358,2983,456,3300,9172,1715,190,28,2552,3284,1645,4023,567,152877,10/1/21
618,1480,0,0,2942,642,1595,0,0,618,0,0,0,0,0,84,279,912,0,2429,3522,0,0,0,741,1287,0,0,0,0,1692,0,0,0,0,1935,0,3604,0,711,0,6094,0,0,4033,196,0,0,0,0,5869,0,229,25,0,0,1567,0,0,42486,10/2/21
619,892,0,0,2255,486,14824,0,0,402,0,0,0,0,0,110,277,339,0,1987,0,0,0,0,0,1092,0,0,0,0,1021,0,0,0,0,1454,0,3591,0,266,2,3445,0,0,5798,110,0,0,0,0,1056,0,140,0,0,0,1027,0,0,40574,10/3/21
620,736,2238,0,2113,195,5562,5138,1097,365,0,460,0,7794,0,103,195,1108,7139,1808,0,1820,4919,1725,0,1078,3351,9819,3537,1561,756,1474,1302,1871,1291,1246,1762,5732,10685,278,0,4212,3839,3262,3969,79,638,6946,365,6203,8779,3300,190,30,7762,6924,846,6552,810,154964,10/4/21
621,1549,852,0,2254,747,5878,2275,411,283,0,72,0,2874,0,165,91,1832,3054,2177,3329,16,2558,1020,897,649,1340,0,7124,947,1207,1225,757,126,396,1648,539,3890,2684,859,0,5533,682,1627,4813,10,246,1259,755,3181,12257,1264,94,32,1428,2373,864,4797,436,97376,10/5/21
622,1272,866,3,2041,882,5490,1843,377,428,0,115,0,909,0,159,168,1370,2936,2668,2444,2325,2675,920,842,1077,1649,9670,3883,834,1952,1375,804,669,484,1852,831,6183,3617,806,1,6295,1096,1532,4928,727,334,1264,401,3162,11013,1975,127,12,3919,2575,1398,2744,668,110590,10/6/21
623,1262,855,0,2529,893,7076,2781,548,471,0,120,0,5753,0,138,304,1321,3371,2324,0,15,2610,971,680,1398,1722,0,2667,1112,1502,1293,782,0,628,2065,1023,5522,3781,705,0,6311,1501,1426,6278,145,234,2173,474,2449,7981,1805,291,31,2886,2913,1525,3213,681,100539,10/7/21
624,1049,834,0,2702,739,2273,2911,509,516,0,168,25184,3274,0,131,201,1682,2744,3626,0,2065,2128,787,461,1176,1824,10122,3645,601,1564,1308,826,1412,646,1869,973,5814,4078,693,0,6651,445,1557,5530,121,399,2002,351,2518,3728,1637,281,9,2836,2300,1469,3564,539,126472,10/8/21
625,919,0,0,2358,887,1370,0,0,606,0,436,0,0,0,0,196,790,0,2390,0,0,0,0,600,1259,0,0,0,0,1260,0,0,0,0,1828,0,3770,0,552,0,3185,0,0,5378,41,0,0,0,0,1070,0,255,25,0,0,1267,0,0,30442,10/9/21
626,653,0,0,2182,401,13370,0,0,311,0,0,0,0,0,0,218,206,0,1334,0,0,0,0,-7,1333,0,0,0,0,773,0,0,0,0,1433,0,2207,0,273,0,5399,0,0,4065,262,0,0,0,0,506,0,213,0,0,0,1071,0,0,36203,10/10/21
627,467,2775,0,1760,283,4914,5884,0,359,0,0,0,0,0,218,113,0,0,1096,0,1753,4540,1464,0,809,0,9820,3197,1041,738,0,0,1636,637,954,0,7325,9489,230,8,2936,4919,2880,2755,24,0,4999,0,4530,5817,0,220,0,0,6537,757,5753,834,104471,10/11/21
628,886,456,0,2029,733,5592,2000,1473,165,0,0,0,7014,0,185,49,1941,7862,1629,0,47,2341,1129,-1,411,4445,0,7925,820,998,2216,1866,891,1384,1642,2427,3280,2148,721,0,4456,595,1351,4648,148,917,973,429,2639,5108,4366,133,15,7460,1885,753,3292,483,106355,10/12/21
629,1016,1224,0,2319,694,4495,2461,240,321,0,48,0,2011,0,134,127,2024,2913,2848,8167,2037,2366,551,893,1113,1943,10876,2376,719,1350,1344,838,621,544,1746,708,4559,3239,661,1,5648,1218,1136,4775,75,290,999,1088,2431,22302,1845,327,13,2359,3067,1130,2904,439,121573,10/13/21
630,1050,980,0,2386,781,5494,3179,908,494,0,102,0,2102,0,95,164,1935,2481,2673,0,22,2284,842,807,1123,1789,0,2916,528,1473,1287,739,615,648,1638,876,4502,3761,623,0,5143,1181,1237,5693,228,313,1471,341,2047,5742,1253,151,42,2603,2853,1264,2916,605,86380,10/14/21
631,1143,984,0,2399,714,3368,2825,494,442,0,124,18807,1905,0,105,156,1520,2413,2336,0,1819,1994,559,543,1068,1649,9989,3341,411,1412,1142,701,495,626,1383,801,6223,3182,560,0,4937,1179,1049,5226,108,315,1527,318,2088,6796,1493,227,25,2357,2679,1371,0,473,109801,10/15/21
632,787,0,0,2482,562,213,25,0,494,0,0,0,0,0,0,140,782,0,1944,0,0,0,0,542,936,0,0,0,0,1019,0,0,0,0,1452,0,4268,0,522,0,3709,0,0,4766,133,0,0,0,0,3014,0,339,29,0,0,1172,5285,0,34615,10/16/21
633,544,0,0,0,383,13590,0,0,0,0,0,0,0,0,0,144,305,0,1208,0,0,0,0,0,871,0,0,0,0,699,0,0,0,0,896,0,3333,0,216,7,2515,0,0,3695,39,0,0,0,0,1558,0,249,0,0,0,859,0,0,31111,10/17/21
634,338,0,0,0,142,5657,5303,1147,588,0,329,0,3316,0,196,117,1290,5498,691,0,1484,3236,1077,-1,714,2991,9341,2851,770,413,1272,1123,1334,1616,767,1877,4935,6933,199,0,2810,3571,3260,2932,84,647,3553,0,3184,4435,3036,201,5,4944,0,689,2843,1028,104766,10/18/21
635,961,2823,0,5660,661,4838,1983,709,189,0,40,0,1679,0,163,80,1464,2071,1603,0,140,1735,581,883,543,2045,0,5663,1278,1015,1327,619,862,377,1238,516,3240,1374,724,0,3617,422,1342,3863,85,228,654,0,1111,6930,1343,132,6,1617,7409,757,1943,402,80945,10/19/21
636,665,813,0,1991,672,5894,2252,384,293,0,55,0,1682,0,122,139,1549,2447,2051,6907,2050,1879,495,649,717,1470,8789,1846,448,1181,1245,738,649,575,1106,629,4775,2610,578,0,4574,895,1313,4438,123,228,907,1558,1926,5364,1410,117,14,1822,2453,1012,2510,440,91449,10/20/21
637,1065,1021,0,2495,506,6802,3397,410,379,0,74,0,1487,0,103,156,1328,2146,2204,0,90,1779,923,551,1069,1381,0,2351,423,1274,976,802,653,640,1468,1132,4363,3003,536,0,4084,1148,1380,4348,144,296,907,417,1587,5657,2340,322,0,1779,3154,1100,2597,655,78902,10/21/21
638,1598,848,0,3074,622,2058,2846,453,394,0,114,14564,1536,0,93,134,1480,2969,1881,0,1827,1619,681,575,863,1454,9178,2134,388,1054,1078,0,735,535,1706,982,3670,2609,567,1,4078,1049,1465,4645,118,194,1069,337,1682,4257,1619,230,27,1655,2479,1004,2412,512,95152,10/22/21
639,945,0,0,3144,440,1395,0,0,341,0,0,0,0,0,36,168,725,0,1604,0,0,0,0,585,910,0,0,0,0,1152,0,0,0,0,1140,0,3630,0,471,0,3466,0,0,4925,139,0,0,0,0,2525,0,253,8,0,0,873,0,0,28875,10/23/21
640,414,0,0,1484,246,1136,0,0,296,0,0,0,0,0,35,163,242,0,1102,0,0,0,0,0,717,0,0,0,0,556,0,0,0,0,787,0,2295,0,189,0,2540,0,0,2968,72,0,0,0,0,1266,0,270,0,0,0,642,0,0,17420,10/24/21
641,301,1680,1,158,161,20018,6886,899,246,0,291,0,2767,0,128,97,1090,5140,911,0,1489,2587,878,0,512,3392,8572,2981,555,515,1414,0,1378,0,943,2321,4668,5745,255,1,2325,2094,2207,2499,33,463,2554,295,0,5073,3636,139,11,3945,5804,877,4513,909,116357,10/25/21
642,943,744,0,450,502,5165,2452,254,107,0,40,0,1171,0,152,74,1344,2213,1482,0,8,1466,460,882,597,1468,0,6522,1670,1016,1123,0,624,0,1473,686,2432,1340,741,0,3807,446,1507,3751,69,185,595,718,3699,5763,1614,90,0,1299,1609,714,2917,341,68725,10/26/21
643,7393,578,0,6299,559,5577,3385,337,262,0,71,0,2011,0,121,184,1244,2013,2104,6983,2453,1673,770,620,731,1435,9786,1799,344,1247,983,3311,669,651,1289,957,4176,2160,643,0,3839,865,1321,4524,127,261,703,453,1260,3479,2068,161,27,1631,1576,1019,2278,488,100898,10/27/21
644,2141,808,0,2795,517,7618,3823,443,312,0,118,0,1522,0,96,126,873,2601,2055,327,17,1681,491,572,929,152,0,2685,343,1191,983,866,647,0,1965,1300,3434,2493,666,0,4190,696,1123,4414,151,264,814,312,1595,6360,1859,326,14,1495,3339,951,2565,491,77549,10/28/21
645,376,805,0,3691,546,2572,3295,424,282,0,132,12151,1223,0,111,155,1076,2649,1970,0,1873,1612,241,630,911,2823,9722,3317,309,1054,777,0,0,0,1306,1054,5581,2366,518,0,3485,920,1369,4697,125,234,1414,396,1153,3855,1810,229,18,1646,2596,902,2672,523,93596,10/29/21
646,488,0,0,2843,464,1607,0,0,387,0,0,0,0,0,36,156,380,0,1754,2396,0,0,0,588,871,0,0,0,0,1082,0,1613,0,0,1230,0,3182,0,520,16,3421,0,0,4457,91,0,0,0,0,3044,0,135,0,0,0,887,0,0,31648,10/30/21
647,394,0,0,2840,221,13130,0,0,248,0,0,0,0,0,21,152,64,0,1211,0,0,0,0,0,636,0,0,0,0,737,0,0,0,0,1215,0,2955,0,303,5,2416,0,0,3031,73,0,0,0,0,398,0,268,0,0,0,661,0,0,30979,10/31/21
648,217,1542,0,2090,137,7409,7394,832,199,0,230,0,2232,0,78,69,1001,6125,1052,0,1282,2197,1529,0,448,3308,10415,10434,493,460,1129,0,2035,4334,821,2626,5206,4950,157,0,2461,1374,2557,2525,31,558,2329,403,0,3718,3179,149,2,3228,4673,498,4785,696,115597,11/1/21
649,745,496,0,1115,641,4675,2396,412,76,0,71,0,1246,0,35,38,924,2382,1464,2753,6,1230,246,862,482,1264,0,7031,455,1190,1138,1607,895,381,1215,674,2958,1214,656,0,3917,780,1086,3706,122,224,431,718,3292,5053,1250,173,27,1245,1786,629,3365,304,71081,11/2/21
650,484,676,0,3415,546,5493,2747,391,282,0,61,0,1035,0,89,176,1244,1746,2041,2167,2257,1619,445,660,696,1465,11978,2941,395,1299,866,972,770,622,1298,1161,4014,1777,649,0,4503,631,1119,4101,118,301,552,520,970,4048,2152,214,18,1435,1641,849,2421,477,84547,11/3/21
651,1089,651,0,3552,428,8292,4149,431,301,0,106,0,1290,0,97,112,662,4267,2077,411,11,1394,620,692,800,1754,0,3698,381,1219,790,912,929,733,1504,1612,4635,2201,611,0,4487,870,1186,5072,127,321,850,441,1210,3441,2267,527,9,1494,2346,888,3338,537,81822,11/4/21
652,575,866,0,3813,557,3131,3308,320,274,0,91,10498,1140,0,79,124,803,2942,2387,0,2069,1389,538,601,868,1767,12159,3354,514,1146,682,1025,796,813,1385,1460,4860,1997,574,30,4348,576,1136,5335,134,270,1015,431,976,2917,1874,390,15,1369,1817,871,3281,378,96068,11/5/21
653,583,0,0,3592,455,1737,-2,0,282,0,0,0,0,0,38,97,349,0,2256,2944,0,0,0,698,791,0,0,0,0,1463,0,0,0,0,1403,0,4109,0,603,0,2791,0,0,4880,190,0,0,0,0,2448,0,264,15,0,0,866,0,0,32852,11/6/21
654,292,0,0,3231,266,12381,0,0,291,0,0,0,0,0,15,134,0,0,1530,0,0,0,0,0,727,0,0,0,0,742,0,0,0,0,926,0,3932,0,196,0,4363,0,0,3912,87,0,0,0,0,789,0,405,0,0,0,1038,0,0,35257,11/7/21
655,223,1355,0,2657,141,7248,8193,941,236,0,251,0,0,0,49,94,843,7359,1156,0,1918,2353,810,0,555,4326,10069,4231,560,668,898,1512,1501,1993,852,3344,5218,4625,160,0,3122,1795,2116,3054,106,756,1964,401,0,3166,3972,234,13,3386,5221,407,5598,672,112322,11/8/21
656,995,375,0,3118,614,4510,2415,309,68,0,44,0,2909,0,64,79,768,2245,2016,3241,20,1783,474,938,448,1539,0,7165,360,1472,1118,1238,737,390,1464,1135,4215,1243,782,0,4952,265,1104,4034,76,340,396,871,3409,5211,1558,169,0,1448,1445,259,3914,297,80039,11/9/21
657,178,452,0,2794,675,4785,3936,533,277,0,65,0,1052,0,88,142,724,5044,2837,1631,2783,1895,495,882,844,1948,9365,5265,299,1679,745,958,582,762,1638,1336,5103,2156,643,0,5527,420,1015,5291,152,311,493,555,2073,3774,1531,194,26,1407,1990,857,4078,411,94696,11/10/21
658,686,0,0,4173,673,2095,3912,540,316,0,0,0,0,0,0,130,0,0,2901,0,44,0,0,755,985,0,0,5118,0,99,0,1257,0,0,1823,0,6648,0,624,0,4994,0,0,5636,32,0,0,0,0,4409,0,611,0,1588,0,1033,4232,0,55314,11/11/21
659,722,867,0,4898,515,9500,3051,458,433,0,212,10302,2268,0,23,138,942,7952,2808,1195,2750,2919,726,0,909,3988,17779,4838,694,3230,1181,997,1285,2157,1821,3521,6244,4124,402,0,5379,2042,1802,6473,394,771,1763,521,2606,3021,3842,509,15,1466,4123,1138,3752,785,146251,11/12/21
660,600,0,0,3985,590,2723,0,0,300,0,0,0,0,0,28,81,273,0,2980,3090,0,0,0,798,983,0,0,0,0,1654,0,862,0,0,1638,0,5406,0,499,0,4689,0,0,5641,33,0,0,0,0,2980,0,460,0,0,0,540,0,0,40833,11/13/21
661,259,0,0,3086,307,6241,0,0,342,0,0,0,0,0,22,81,0,0,1893,0,0,0,0,0,819,0,0,0,0,964,0,0,0,0,1701,0,4391,0,204,0,3628,0,0,4650,93,0,0,0,0,486,0,311,13,0,0,670,0,0,30161,11/14/21
662,258,1080,0,2774,151,4192,7470,2179,274,0,252,0,2255,0,29,95,678,8922,1369,0,1994,3005,942,-1,717,5846,23167,5262,806,736,782,1108,1585,2208,1362,3689,6560,4775,186,0,3927,2781,1917,3041,67,963,1894,745,2671,3403,4502,223,13,3224,4534,486,7069,620,138787,11/15/21
663,542,351,0,3240,814,5067,3068,544,144,0,84,0,1236,0,41,63,664,3005,2830,2974,20,1746,470,946,702,2183,0,10904,442,1599,1031,868,855,818,1739,1023,5024,1339,774,53,5639,345,775,5778,9,557,449,904,1295,5132,1238,189,10,1210,1299,604,4640,310,87586,11/16/21
664,496,442,0,3459,828,4926,3914,838,381,0,86,0,1196,0,32,142,650,4989,3412,1975,3035,2144,625,1042,791,2989,17903,3444,225,1647,595,1067,660,1066,1948,1523,6071,2171,626,0,6382,717,976,6024,152,477,617,482,1685,3963,2129,243,17,2532,2173,970,4282,245,111404,11/17/21
665,492,520,0,4184,907,5026,4606,747,422,0,96,0,1285,0,25,226,553,5644,3926,1248,155,1826,458,933,1079,3590,0,4820,380,11088,728,1199,701,1109,2473,1788,8103,2392,641,0,6615,1056,1148,6637,134,545,785,486,1749,4934,1789,529,30,1895,1999,1114,4338,425,109578,11/18/21
666,473,523,0,5070,732,6114,3716,860,470,0,139,9891,1412,0,25,206,656,5720,3733,0,2768,1076,481,944,1082,2844,20481,5148,426,1707,483,1088,626,986,2239,1836,7590,2401,470,0,6429,970,1072,7604,191,588,934,415,1629,3411,1764,464,12,1762,1636,1363,4165,235,129060,11/19/21
667,680,0,0,5103,674,1831,0,0,480,0,0,0,0,0,4,218,246,0,0,3876,0,0,0,854,1017,0,0,0,0,1581,0,1131,0,0,2199,0,5889,0,487,0,5590,0,0,6424,225,0,0,0,0,1647,0,447,0,0,0,890,0,0,41493,11/20/21
668,272,0,0,3629,304,1049,0,0,339,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,1006,0,0,0,0,857,0,0,0,0,1602,0,8441,0,148,0,3797,0,0,5417,108,0,0,0,0,698,0,480,0,0,0,465,0,0,28719,11/21/21
